timestamp,PREŠERNOV TRG-PETKOVŠKOVO NABREŽJE,POGAČARJEV TRG-TRŽNICA,KONGRESNI TRG-ŠUBIČEVA ULICA,CANKARJEVA UL.-NAMA,BREG,GRUDNOVO NABREŽJE-KARLOVŠKA C.,MIKLOŠIČEV PARK,BAVARSKI DVOR,TRG OF-KOLODVORSKA UL.,MASARYKOVA DDC,VILHARJEVA CESTA,PARK NAVJE-ŽELEZNA CESTA,TRG MDB,PARKIRIŠČE NUK 2-FF,AMBROŽEV TRG,GH ŠENTPETER-NJEGOŠEVA C.,ILIRSKA ULICA,TRŽAŠKA C.-ILIRIJA,TIVOLI,STARA CERKEV,KINO ŠIŠKA,ŠPICA,BARJANSKA C.-CENTER STAREJŠIH TRNOVO,ZALOŠKA C.-GRABLOVIČEVA C.,TRŽNICA MOSTE,ROŽNA DOLINA-ŠKRABČEVA UL.,DUNAJSKA C.-PS PETROL,PLEČNIKOV STADION,DUNAJSKA C.-PS MERCATOR,LIDL - VOJKOVA CESTA,ŠPORTNI CENTER STOŽICE,KOPRSKA ULICA,MERCATOR CENTER ŠIŠKA,CITYPARK,BTC CITY/DVORANA A,BTC CITY ATLANTIS,TRNOVO,P+R BARJE,P + R DOLGI MOST,BONIFACIJA,ANTONOV TRG,BRATOVŠEVA PLOŠČAD,BS4-STOŽICE,SAVSKO NASELJE 2-LINHARTOVA CESTA,SAVSKO NASELJE 1-ŠMARTINSKA CESTA,SITULA,ŠTEPANJSKO NASELJE 1-JAKČEVA ULICA,HOFER-KAJUHOVA,BRODARJEV TRG,PREGLOV TRG,LIDL-LITIJSKA CESTA,ŽIVALSKI VRT,CESTA NA ROŽNIK,ŠMARTINSKI PARK,POLJANSKA-POTOČNIKOVA,SREDNJA FRIZERSKA ŠOLA,POVŠETOVA-GRABLOVIČEVA,TRŽNICA KOSEZE,LIDL BEŽIGRAD,MERCATOR MARKET - CELOVŠKA C. 163,RAKOVNIK,ALEJA - CELOVŠKA CESTA,IKEA,KOPALIŠČE KOLEZIJA,VIŠKO POLJE,KOSEŠKI BAJER,DRAVLJE,ČRNUČE,STUDENEC,POLJE,ZALOG,LIDL - RUDNIK,PRUŠNIKOVA,POVŠETOVA - KAJUHOVA,SOSESKA NOVO BRDO,TEHNOLOŠKI PARK,VOJKOVA - GASILSKA BRIGADA,GERBIČEVA - ŠPORTNI PARK SVOBODA,DOLENJSKA C. - STRELIŠČE,ROŠKA - STRELIŠKA,LEK - VEROVŠKOVA,VOKA - SLOVENČEVA,SUPERNOVA LJUBLJANA - RUDNIK
2022-08-04 23:24:00,9.244775,6.6563187,0.24429338,0.9853238,0.7029001,10.115255,5.269492,0.97896224,2.7429254,2.174118,8.040137,-0.4036257,1.6882083,1.0924876,15.079776,1.4951497,5.390794,3.2782695,8.375092,12.224051,14.797904,6.465299,4.62114,4.03111,8.128102,13.020547,1.1745646,1.7897582,10.045746,17.783516,10.418264,2.1371372,4.0422573,0.2155133,0.7728751,12.284779,3.7787902,12.428361,9.589071,5.7793956,12.039524,17.536558,7.2490115,11.4915695,8.988864,4.8085356,17.40456,15.950646,13.383069,19.353718,14.83271,6.5011654,9.082209,2.2702572,10.404491,6.032368,7.301785,4.16569,1.9180778,11.311945,14.052138,2.9783595,0.39378124,0.044788424,3.7492657,9.874013,1.3928357,9.377533,14.445614,10.152139,11.6780405,4.0458083,7.306829,5.344569,2.0320668,1.9940834,3.1982355,2.3335478,1.1667005,3.7070484,-0.05664116,3.5448387,8.797912
2022-08-05 00:24:00,8.788057,6.5123734,-0.30875924,1.6463362,0.86648476,10.758494,4.401168,0.66953886,1.4932002,2.0388029,7.7208304,0.09720682,1.8747307,1.6408616,13.215594,1.5786988,6.38999,3.2440608,9.768166,11.9137745,14.172367,6.4163756,4.0463414,4.8102236,8.080298,12.865033,0.40629736,2.1536505,9.237286,18.440384,16.88552,2.3562832,3.858105,0.39912155,0.20482965,9.937224,3.497999,12.204322,10.415781,5.8633976,11.843552,17.841623,7.5771036,10.96827,9.759845,4.095587,17.525677,15.072018,13.698556,19.164305,14.677164,6.686003,9.138232,2.98666,9.671473,6.271327,8.080794,3.8380005,2.0243819,12.654322,14.183433,1.9562796,0.24602659,0.44435212,3.5141017,10.034586,1.4644758,9.186213,14.769682,9.911017,12.070889,3.8833754,7.243704,4.987038,1.9167545,1.4936352,1.7511973,2.5519903,1.4165589,3.984408,-0.035521492,3.6906016,8.871505
2022-08-08 04:58:00,0.35286716,0.025071021,0.2251936,0.2867662,-0.084051475,-0.08373302,0.014382806,-0.059305713,1.2439266,0.109573424,1.194217,1.033816,-0.0046810666,0.01891027,3.6420305,1.7769392,0.13658673,18.925678,2.8658638,2.18142,20.747564,14.031625,17.922533,8.181972,16.57064,9.302706,-0.07349535,15.322716,15.887839,17.951113,11.8934355,4.074358,10.899965,3.8593686,3.0616186,0.35610026,8.600936,6.010348,13.839569,7.0183606,1.9877545,7.0762105,15.076631,6.8119,1.3967383,0.8028642,16.840961,3.9816701,18.011995,2.919316,14.950839,1.0278184,16.411634,5.007198,5.860072,-0.0033756741,16.013592,16.05969,1.8288904,18.766207,10.958632,3.1031103,4.7198715,6.0245886,4.960078,2.038562,2.0199928,16.152939,19.32921,11.065244,16.093042,0.990005,8.993716,10.498802,12.93652,4.99201,7.383148,19.335567,5.871748,5.6699147,1.9888719,9.120992,0.0211461
2022-08-08 05:58:00,0.26528162,0.025071021,0.20811647,0.55146706,0.06673327,0.040650934,0.19506529,0.22594768,1.9845302,0.48872775,0.8392012,1.0365273,0.29080746,-0.8355546,3.7068574,1.6049516,0.29707688,18.973705,2.8749323,1.9006953,20.41476,14.031625,17.823069,8.145922,16.658081,9.166707,-0.020471435,15.407607,15.710704,17.9324,11.820704,4.63694,10.894241,3.9259803,2.7952402,0.5035577,8.577942,6.0113864,13.826135,7.091984,1.93217,6.991397,14.959517,6.395184,1.18584,0.8028642,16.886568,3.9200172,17.392942,2.8702118,14.93926,0.90489626,16.102451,4.959164,5.8882113,0.14681761,16.07988,15.982919,1.821836,18.688612,10.990062,2.8973093,4.6331825,6.047891,4.883807,2.018141,1.9763032,16.019485,19.231438,11.076605,16.050186,0.99262524,8.9674,10.368386,12.565514,5.051474,7.3114123,19.606356,5.9597735,4.944219,2.4873102,9.211326,0.08281161
2022-08-11 21:13:00,6.049734,5.1355305,3.482138,11.540723,17.551537,5.486686,1.4950364,3.014609,4.035481,1.1148621,2.232617,0.85244894,7.2185674,2.7773643,5.280362,0.37669113,6.593498,10.331911,4.9862304,9.091123,1.7666022,14.907879,3.086549,0.98960304,6.4741683,10.943568,1.1354742,0.80730027,2.2561433,13.119585,11.532999,3.8190112,4.4358945,1.1712923,4.1655536,1.9946893,3.5384104,10.958774,7.8344803,4.597994,7.844534,6.285955,16.071596,6.876361,6.1560493,6.7303286,16.928932,8.2040205,6.6903214,8.011293,11.7338915,2.1962702,6.7671504,2.3009665,1.322355,9.0965185,6.4686666,4.6956716,3.1835356,2.434952,10.462755,1.3814694,1.0134833,3.2296796,8.904981,7.844094,1.7033374,7.7135987,10.171463,6.2873816,8.224428,1.1479458,4.0279646,11.8483515,11.193311,1.1374588,2.4358325,7.3864455,7.296401,0.82447785,5.9448915,2.6582565,4.4834723
2022-08-11 22:13:00,4.961018,3.3298824,3.3450968,10.286764,17.330982,5.873136,1.1483308,3.5534153,1.131958,1.9625049,1.9749687,0.87546855,6.9148755,3.1856544,5.4131846,0.7071538,7.301935,10.649396,5.7777047,9.678965,1.2712796,10.802901,3.487787,1.5380269,6.9429684,10.027978,1.2074245,1.6533177,2.967556,13.392369,10.733653,3.780777,4.518301,1.6846154,4.256255,2.030089,4.219469,10.943253,8.117137,4.4012794,8.585592,6.3759494,15.979151,7.0888643,6.2984347,6.6004386,16.686064,8.096963,6.1400466,8.534969,11.824488,2.0960765,6.3035583,2.0313418,1.2963377,8.65847,6.3945193,4.5286436,3.4717581,2.359526,10.268247,2.022162,0.63096684,2.4922326,9.79027,7.397366,1.1963546,7.5001416,10.160958,6.334431,7.9596076,1.0818341,3.8407152,11.923313,11.079947,1.3620999,2.186116,8.6684885,6.8745193,1.2482686,6.252341,2.7281907,4.74101
2022-08-16 07:10:00,0.088268414,2.0751886,5.4986715,2.871258,-0.055944085,1.5649933,0.8915879,2.442872,2.5062487,1.368389,4.1933646,0.57861865,4.625176,2.4678583,4.471902,2.0563357,1.5950829,10.382785,1.0698019,2.445876,14.661447,5.157627,4.880417,10.096962,11.371756,3.3657408,8.703148,6.354875,9.882994,15.495349,17.59386,4.5392833,1.3107444,11.01013,0.2547814,2.1579623,8.444616,11.75012,5.733856,8.056,14.652282,8.411059,16.728317,1.2510492,7.400728,1.4212214,0.07894507,8.043437,10.268078,9.187733,2.4005,0.77460146,6.7742543,8.468546,10.691193,16.108372,3.6216307,10.731864,4.9405837,18.438631,6.790031,9.835788,7.7012844,2.0701857,5.414511,19.255848,3.84023,2.885633,14.094564,8.271339,7.2103825,5.6452727,7.8786483,14.575045,8.740666,9.386566,13.226418,19.260742,0.597069,13.152491,2.108104,6.6874676,6.066138
2022-08-16 08:10:00,3.4803257,2.1735773,3.1519222,2.8818219,0.45251808,1.5401791,0.8291901,3.0419369,1.9211807,1.9524465,3.4551523,0.5576228,4.711352,2.5172188,5.236101,1.8670467,1.57964,10.161279,1.5317674,2.333513,15.465431,5.1950727,5.097062,10.157728,11.188087,3.2744544,8.703148,6.6592307,6.747962,15.463962,17.691385,4.5593348,1.3735061,10.933515,-0.0030093826,2.2316604,6.963982,11.700549,5.6310925,8.158054,14.611536,8.909659,16.43298,1.2141726,7.7183013,2.3987205,0.6397285,8.037215,10.540266,9.187059,2.420751,0.84781367,6.832148,8.188611,10.112087,16.077583,3.6526186,10.762529,4.722077,17.293205,6.8666115,9.506106,7.534986,2.0431113,5.342376,19.148201,3.877189,2.9101367,14.121311,8.129324,7.2268634,5.6618853,7.870035,14.600985,8.619544,9.505428,13.037324,19.244686,0.613532,13.10559,2.0887449,6.449581,6.027246
2022-08-18 17:30:00,3.703856,1.7865496,1.493171,10.454591,4.8152976,6.381962,1.9283398,2.1107495,20.391298,5.8134747,7.3932667,1.4973074,0.44614545,1.3396003,7.5967827,3.2724235,3.7735548,1.1689936,2.7779298,6.8896494,15.622589,8.781037,8.186197,1.6836327,7.5195994,9.243921,0.3924156,7.06995,1.2215855,9.401537,1.7041396,3.856534,2.3755407,2.6922674,2.8742383,7.386764,2.2892036,2.639011,8.909377,1.3094985,8.951023,4.0402513,6.4374228,12.865642,7.4347687,7.883303,8.719108,9.897558,9.063703,15.4393635,2.0400622,1.3157313,4.7010307,2.7088325,4.0332727,4.101783,8.274309,11.703501,0.26977628,6.6801853,5.2522035,3.9894116,3.8932867,11.170141,5.144336,3.5253658,11.514925,8.436967,13.096461,8.193925,12.355135,5.2039733,7.7708735,8.5702715,9.3061905,5.9886603,0.9637394,9.786296,7.3205233,1.824438,-0.06363572,3.1083515,3.7588148
2022-08-18 18:27:00,7.6355176,1.6776605,0.74705786,10.769808,6.3066683,6.87395,5.0702114,2.2473989,21.45761,6.157464,5.85988,2.6759677,1.3934741,1.3598557,8.751876,1.7105771,3.9234395,1.483747,4.5847673,6.8002954,16.590443,10.193775,7.065494,0.97830886,7.2891526,8.380712,0.7601242,7.284077,1.9734412,9.581416,1.9121618,4.1235924,2.4919622,2.8131583,3.8391426,8.055272,2.4972975,2.8346388,9.42673,1.5434159,9.368134,4.360915,6.7127337,9.438997,7.850833,7.1757393,9.220246,9.550801,7.1380377,16.275187,1.9985294,0.89643824,4.214817,2.8930967,3.9529576,4.288449,7.5714164,10.307766,-0.17713812,6.06151,5.0038624,4.3166304,3.9525747,9.368947,4.784899,3.1091373,11.409334,8.801459,12.892933,8.083691,13.327632,5.2131195,9.2780905,9.732819,8.748305,6.2251263,1.622973,9.974473,6.8739605,1.5746255,0.2061864,2.4795687,3.8309891
2022-08-21 11:07:00,4.414069,3.9887688,1.0971853,7.512492,4.07153,0.7400353,4.0109243,4.995757,17.932283,5.0104823,0.45831788,1.1536745,1.429744,0.7048161,1.3264002,1.5161417,0.00013545027,13.111354,2.8189595,11.116237,14.336626,2.9715376,14.071705,1.7577379,3.5750353,0.963389,2.1201754,1.361289,0.0009776042,17.779457,10.8782425,3.8995564,7.5837574,5.907859,9.075466,1.7990912,3.529238,6.919195,11.028965,6.2446437,8.726623,13.453953,18.448078,6.0020742,5.014491,0.28778636,14.452758,3.2210665,16.625113,18.600403,9.680845,1.2278092,0.047908813,15.644021,3.5092397,3.869358,16.60589,16.81393,2.1070082,4.911379,7.4640718,2.7797694,2.0078366,1.7540026,9.241931,5.536826,1.5071683,14.120496,4.6057687,10.517433,17.272713,0.018578744,11.387376,19.282438,18.30727,6.163076,5.385256,5.2893825,15.732357,5.0972085,3.4271688,10.913851,1.5983157
2022-08-21 12:07:00,5.248081,3.9335938,0.6138363,6.6470833,3.7354894,0.6845177,3.4430692,4.0969844,17.683693,5.0881186,0.24054927,1.2751058,2.712879,1.0176603,2.2140763,1.8576633,0.54452264,13.215762,2.3434713,10.944712,14.302836,2.786532,14.433479,1.7590598,3.354783,0.865482,2.016531,2.220845,0.14463623,17.898157,10.216089,3.7858732,7.332979,5.8494587,9.114392,2.1711679,3.5576215,6.858069,10.9443445,6.130486,8.413006,14.070913,18.308891,5.5206046,5.383895,1.6319443,14.474047,3.2575052,16.518696,18.472322,9.66192,1.2995173,0.22826755,14.371082,3.2067611,3.620176,16.576273,16.613495,1.9650861,4.9129333,7.5385237,2.427724,1.9861414,1.7464558,9.167537,5.9280114,1.7460704,14.019024,4.6138005,10.52708,17.080568,0.01480268,11.127851,18.698605,18.431715,6.373804,5.058419,5.368223,15.944313,4.983893,3.4946938,10.871936,1.5801715
